time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.259999999999997,-16.756213399268063,4.903799136576915,22.994869456925652,0.01941474471282323,0.8310601091952465,0.0,-13.424389763521836,2.195531981942505,0.6014825632688668,-0.05353081826498399,0.3369496681213935,0.0,480.0066588737906,480.290100439518,480.14551439715893,479.37096442764414
4.319999999999996,-17.572696822325558,5.035448836494349,23.019207218614365,0.01588353162031897,0.8513043083266743,0.0,-13.791850788516795,2.192634011520016,0.2067147655646149,-0.07248832986667851,0.3382929668316329,0.0,447.9148239486397,448.14000767561623,447.187460041713,445.6372522795735
4.379999999999995,-18.413240570576008,5.166918420000535,23.020964449573974,0.011195232124289412,0.871972477551533,0.0,-14.225851106644734,2.189474016200271,-0.15206055963834542,-0.09290298657035823,0.354579741964341,0.0,473.41259352291115,474.77796921634325,474.78216344320117,473.2079212482317
4.439999999999993,-19.278266430204823,5.298143334485484,22.999172882971735,0.005984226770632262,0.8930022474453683,0.0,-14.608109313382652,2.1845292271913914,-0.5778373271050403,-0.07688876637335652,0.3407669790638915,0.0,455.78174275466966,454.7989580615386,453.84847954243236,455.1264758177084
4.499999999999992,-20.164010180235763,5.429034453535798,22.949391010062826,0.0011251412694184282,0.9131864040616451,0.0,-14.916918794959255,2.1784447952491557,-1.0843365244388994,-0.09077855303366913,0.32584799957742244,0.0,425.0158333015892,423.85630468451626,427.0060151080581,425.81308534598
4.559999999999991,-21.069730479368896,5.559549538477468,22.869723824857132,6.2785018065241545,0.9330859539020233,0.0,-15.273600005227427,2.1719911081682266,-1.5746159917354596,-0.11296560379145397,0.34127004462299027,0.0,444.3025968051578,445.6779760729722,444.7731839842896,442.9430107792448
4.6199999999999894,-21.99737287731888,5.689663599056341,22.760357226052307,6.271556765034871,0.9543651488904423,0.0,-15.647292074141617,2.1651001355781476,-2.07473644613063,-0.1219945458305734,0.372977254336678,0.0,450.19636522046295,452.8811232904314,452.3772459462571,451.6374309574484
4.679999999999988,-22.945061840917692,5.8193798080013055,22.61861771789054,6.2646059010132955,0.9767252770882839,0.0,-15.942126408067299,2.158834329475991,-2.653158492593527,-0.1057605939319486,0.3720466935561425,0.0,421.83809353014203,421.90939794966215,422.1346722085856,423.52114225952465
4.739999999999987,-23.912454616375737,5.948708808166424,22.442889073564704,6.258250119960177,0.9991313084614486,0.0,-16.30335953894257,2.152216573559947,-3.2085693348242206,-0.10626973602172199,0.37606493778392525,0.0,447.92667175169447,448.39632455349016,450.0749179725824,450.02402284835836
4.799999999999986,-24.904603926059913,6.077607529608836,22.23508993552762,6.252311556241018,1.0216220184609242,0.0,-16.766219016486325,2.144519079225061,-3.7233926817839285,-0.08737409532729971,0.37229537384785755,0.0,487.3228898002453,487.17264467586017,488.20057815214363,489.6015545788877
4.859999999999984,-25.91899717285742,6.206170572704524,21.99223261042747,6.247010847317583,1.0433905210451053,0.0,-17.04618993027123,2.1411221186060865,-4.3755245118175985,-0.0903601676047381,0.3262979302636149,0.0,428.69623659637506,424.9051324950013,427.3798831548666,427.11829634120625
4.919999999999983,-26.951329451127847,6.334547763648667,21.710230987581557,6.24200584877957,1.06376860333787,0.0,-17.363980667521435,2.1383643068057903,-5.02865448753512,-0.07226591723808959,0.35791591529847927,0.0,441.17754201985423,443.89893603488144,442.2235642185613,443.7066099664783
4.979999999999982,-28.001382833356185,6.462838435212498,21.38756536918642,6.237515157905062,1.0853144487532802,0.0,-17.636845040224067,2.1382784686738647,-5.730889288864507,-0.08057480646452601,0.3613547428011623,0.0,427.66655642897894,428.0979485170382,430.20159314994567,429.49236645817945
5.0399999999999805,-29.069904829369797,6.591130010340993,21.0231399946408,6.233720044306921,1.1065970712000812,0.0,-17.978670665409236,2.1384446429094672,-6.421527796850418,-0.04140500042530634,0.33619981603245597,0.0,458.1977989403796,456.317135461485,454.0054475717572,457.1360124692797
5.099999999999979,-30.15906093536263,6.719487069977972,20.61652721746199,6.230972357403546,1.1269126887210525,0.0,-18.32454608718857,2.140468053431646,-7.1373484548527895,-0.056459873410868375,0.342984405303666,0.0,461.4015179033725,462.0501047845857,463.09022292536946,461.90251827282935
5.159999999999978,-31.267477185722818,6.8480664273856675,20.165410963025362,6.227520395075857,1.1471298682274842,0.0,-18.620869502506963,2.1459102073793868,-7.904842127061673,-0.059768674274372886,0.3208503716056048,0.0,451.28377497360884,449.6066229511941,449.4677535055144,449.19708837000394
5.219999999999977,-32.39294369933025,6.977066152904737,19.667058641592575,6.224295498004224,1.1670861694526504,0.0,-18.89303477938072,2.1545220758033086,-8.711959024579723,-0.04382897906938865,0.34931031204152896,0.0,444.19935761019656,446.6402244783111,445.1216380740249,446.42311480686703
5.279999999999975,-33.53516400466669,7.106652980136228,19.119571166758806,6.221681738914759,1.1876380935664521,0.0,-19.178580890236926,2.1655055606768143,-9.543165018520321,-0.043035401540308466,0.32345602189879086,0.0,455.0510687751935,453.0921312073229,455.14152365928055,455.20407109052974
5.339999999999974,-34.692438741876636,7.237035788012221,18.520436754799682,6.218721597406386,1.2078053630334047,0.0,-19.395528875918846,2.181084950226152,-10.433308475831023,-0.06653088190996204,0.3537469068175457,0.0,435.6890044598705,438.3321603701549,436.7391832959275,434.7718438654961
5.399999999999973,-35.86601128468529,7.368373476230054,17.86816839873875,6.214561472729761,1.229222230617359,0.0,-19.719822422529084,2.1975018449785524,-11.315572690139236,-0.07563145437737297,0.36266797076462337,0.0,477.1084081561135,477.91094749458136,476.3884255430304,475.68823186599997
5.4599999999999715,-37.060768825336204,7.500776553924614,17.16249169052967,6.209885502854,1.2512627603481032,0.0,-20.100322868217066,2.2167242716369118,-12.214429487214218,-0.08298304068655434,0.3753280707765454,0.0,502.9748304773876,504.0130895711993,501.3718198234121,500.8329493934496
5.51999999999997,-38.269434253616616,7.634690109877158,16.398807722131455,6.204337001428307,1.2735842992014694,0.0,-20.18630940954644,2.2478756131882176,-13.24730709239114,-0.1293513203432554,0.364459909052327,0.0,419.0367793287571,418.2424413509116,418.9872923490995,414.92362438274307
5.579999999999969,-39.48782181205525,7.770538410923469,15.573498034327496,6.196822426968179,1.2957723757583341,0.0,-20.422118372197563,2.2815548097279126,-14.270230650609912,-0.11809050026140308,0.37875142066454864,0.0,472.0146174463221,473.24888931773984,473.2280920317175,474.08149239064863
5.639999999999968,-40.718435578568325,7.90867042420896,14.685064648335544,6.189707018383379,1.3182493141141034,0.0,-20.593815227351215,2.324074723582924,-15.351450770569057,-0.11960763425407855,0.36473791342894196,0.0,464.20801179569656,463.24464180924645,462.28276422897255,462.1510639940516
5.699999999999966,-41.958692726482326,8.049606316131685,13.730333179742068,6.182248464553604,1.3402163521408443,0.0,-20.74343620685555,2.375170924510445,-16.480576455569807,-0.13591829563326363,0.3687345044111207,0.0,465.2834573507143,465.7281848121808,466.4281067548068,465.13803179500525
5.759999999999965,-43.20462429130939,8.193959535926313,12.705744685427431,6.174020155676047,1.3622160641392451,0.0,-20.7836883211937,2.4381861607181863,-17.679893560684484,-0.1396948510223163,0.3621715812781761,0.0,441.3656764595455,440.96313745076554,440.5129643131953,440.18267481610695
5.819999999999964,-44.4574325178828,8.342307330861857,11.608724258931721,6.165406476108808,1.3838018522925406,0.0,-20.9699941707346,2.508604686277307,-18.896586570181032,-0.1526916345337924,0.3544676354496642,0.0,495.34153403349677,494.89314646833685,495.27323399509834,494.2985694086708
